"# Reference points along X2 pathway, 
#
# distance is distance from golden gate in kilometers
# x and y are in meters UTM zone 10 (EPSG 26910)
# path is whether the X2 path is traced on the 'sac' or 'sjr' or 'bay'.",,,,
point,path,distance,x,y
8224,mzm,77080,588879.1991,4226805.089
8225,mzm,77100,588895.9614,4226815.986
8226,mzm,77120,588912.4775,4226827.266
8227,mzm,77140,588928.9935,4226838.545
8228,mzm,77160,588945.5095,4226849.824
8229,mzm,77180,588962.0255,4226861.103
8230,mzm,77200,588978.7491,4226872.068
8231,mzm,77220,588995.6328,4226882.789
8232,mzm,77240,589012.5214,4226893.502
8233,mzm,77260,589029.4814,4226904.102
8234,mzm,77280,589046.4413,4226914.702
8235,mzm,77300,589063.4368,4226925.245
8236,mzm,77320,589080.4596,4226935.743
8237,mzm,77340,589097.4906,4226946.229
8238,mzm,77360,589114.6405,4226956.519
8239,mzm,77380,589131.7903,4226966.809
8240,mzm,77400,589148.9402,4226977.098
8241,mzm,77420,589166.09,4226987.388
8242,mzm,77440,589183.3038,4226997.558
8243,mzm,77460,589201.4377,4227005.994
8244,mzm,77480,589219.5715,4227014.429
8245,mzm,77500,589237.7862,4227022.688
8246,mzm,77520,589256.0624,4227030.81
8247,mzm,77540,589274.3386,4227038.933
8248,mzm,77560,589292.6149,4227047.056
8249,mzm,77580,589310.8911,4227055.179
8250,mzm,77600,589329.9075,4227061.004
8251,mzm,77620,589349.4886,4227065.076
8252,mzm,77640,589369.0922,4227069.013
8253,mzm,77660,589388.9299,4227071.557
8254,mzm,77680,589408.7675,4227074.1
8255,mzm,77700,589428.689,4227075.67
8256,mzm,77720,589448.6692,4227076.558
8257,mzm,77740,589468.6513,4227077.364
8258,mzm,77760,589488.6513,4227077.364
8259,mzm,77780,589508.6513,4227077.364
8260,mzm,77800,589528.6512,4227077.315
8261,mzm,77820,589548.6511,4227077.233
8262,mzm,77840,589568.6496,4227077.09
8263,mzm,77860,589588.6359,4227076.349
8264,mzm,77880,589608.6222,4227075.609
8265,mzm,77900,589628.6085,4227074.869
8266,mzm,77920,589648.5948,4227074.129
8267,mzm,77940,589668.578,4227073.33
8268,mzm,77960,589688.5311,4227071.961
8269,mzm,77980,589708.4842,4227070.591
8270,mzm,78000,589728.3087,4227068.112
8271,mzm,78020,589748.0462,4227064.883
8272,mzm,78040,589767.7837,4227061.653
8273,mzm,78060,589787.5211,4227058.423
8274,mzm,78080,589807.2586,4227055.193
8275,mzm,78100,589826.8655,4227051.288
8276,mzm,78120,589846.384,4227046.926
8277,mzm,78140,589865.8229,4227042.293
8278,mzm,78160,589884.5897,4227035.379
8279,mzm,78180,589903.3566,4227028.465
8280,mzm,78200,589922.1234,4227021.551
8281,mzm,78220,589940.8903,4227014.637
8282,mzm,78240,589959.6623,4227007.737
8283,mzm,78260,589978.4775,4227000.955
8284,mzm,78280,589997.2927,4226994.174
8285,mzm,78300,590016.3773,4226988.235
8286,mzm,78320,590035.6366,4226982.842
8287,mzm,78340,590054.8959,4226977.45
8288,mzm,78360,590074.1551,4226972.057
8289,mzm,78380,590093.4144,4226966.665
8290,mzm,78400,590112.6737,4226961.272
8291,mzm,78420,590131.933,4226955.88
8292,mzm,78440,590151.1923,4226950.487
8293,mzm,78460,590170.4515,4226945.094
8294,mzm,78480,590189.7108,4226939.702
8295,mzm,78500,590208.822,4226933.82
8296,mzm,78520,590227.8371,4226927.621
8297,mzm,78540,590246.8513,4226921.42
8298,mzm,78560,590265.8575,4226915.193
8299,mzm,78580,590284.8636,4226908.967
8300,mzm,78600,590303.8698,4226902.741
8301,mzm,78620,590322.876,4226896.515
8302,mzm,78640,590341.8389,4226890.169
8303,mzm,78660,590360.4392,4226882.818
8304,mzm,78680,590379.0395,4226875.468
8305,mzm,78700,590397.5421,4226867.878
8306,mzm,78720,590415.9817,4226860.133
8307,mzm,78740,590434.4214,4226852.388
8308,mzm,78760,590452.861,4226844.644
8309,mzm,78780,590471.3007,4226836.899
8310,mzm,78800,590487.4487,4226825.598
8311,mzm,78820,590502.1208,4226812.007
8312,mzm,78840,590516.697,4226798.317
8313,mzm,78860,590530.6386,4226783.977
8314,mzm,78880,590544.5801,4226769.637
8315,mzm,78900,590558.5238,4226755.299
8316,mzm,78920,590572.4687,4226740.963
8317,mzm,78940,590586.4152,4226726.627
8318,mzm,78960,590600.3725,4226712.303
8319,mzm,78980,590614.3298,4226697.978
8320,mzm,79000,590628.2871,4226683.654
8321,mzm,79020,590642.2444,4226669.329
8322,mzm,79040,590656.1038,4226654.914
8323,mzm,79060,590669.315,4226639.898
8324,mzm,79080,590682.5262,4226624.883
8325,mzm,79100,590694.7005,4226609.046
8326,mzm,79120,590706.2859,4226592.744
8327,mzm,79140,590717.8714,4226576.441
8328,mzm,79160,590729.4569,4226560.138
8329,mzm,79180,590741.0423,4226543.836
8330,mzm,79200,590750.5721,4226526.343
8331,mzm,79220,590758.9348,4226508.176
8332,mzm,79240,590766.3583,4226489.712
8333,mzm,79260,590769.936,4226470.034
8334,mzm,79280,590773.5138,4226450.357
8335,mzm,79300,590777.0915,4226430.68
8336,mzm,79320,590780.6692,4226411.002
8337,mzm,79340,590784.2469,4226391.325
8338,mzm,79360,590787.8246,4226371.647
8339,mzm,79380,590791.4023,4226351.97
8340,mzm,79400,590795.3338,4226332.362
8341,mzm,79420,590799.4197,4226312.783
8342,mzm,79440,590803.5426,4226293.213
8343,mzm,79460,590807.8166,4226273.675
8344,mzm,79480,590812.0905,4226254.137
8345,mzm,79500,590813.8967,4226234.287
8346,mzm,79520,590814.628,4226214.3
8347,mzm,79540,590814.7286,4226194.334
8348,mzm,79560,590812.688,4226174.438
8349,mzm,79580,590810.6475,4226154.543
8350,mzm,79600,590808.6069,4226134.647
8351,mzm,79620,590806.5663,4226114.752
8352,mzm,79640,590805.0737,4226094.833
8353,mzm,79660,590805.4417,4226074.836
8354,mzm,79680,590805.8097,4226054.84
8355,mzm,79700,590806.2333,4226034.844
8356,mzm,79720,590806.6776,4226014.849
8357,mzm,79740,590807.122,4225994.854
8358,mzm,79760,590807.5663,4225974.859
8359,mzm,79780,590808.0106,4225954.864
8360,mzm,79800,590808.9137,4225934.886
8361,mzm,79820,590809.9881,4225914.915
8362,mzm,79840,590811.0637,4225894.944
8363,mzm,79860,590812.1432,4225874.973
8364,mzm,79880,590813.2227,4225855.003
8365,mzm,79900,590813.8771,4225835.015
8366,mzm,79920,590814.3728,4225815.021
8367,mzm,79940,590814.755,4225795.026
8368,mzm,79960,590814.755,4225775.026
8369,mzm,79980,590814.755,4225755.026
8370,mzm,80000,590815.2839,4225735.035
8371,mzm,80020,590816.0095,4225715.049
8372,mzm,80040,590817.144,4225695.095
8373,mzm,80060,590819.6246,4225675.249
8374,mzm,80080,590822.1053,4225655.404
8375,mzm,80100,590824.586,4225635.558
8376,mzm,80120,590827.0667,4225615.712
8377,mzm,80140,590830.0349,4225595.954
8378,mzm,80160,590834.6076,4225576.484
8379,mzm,80180,590839.1803,4225557.014
8380,mzm,80200,590844.663,4225537.788
8381,mzm,80220,590850.4632,4225518.648
8382,mzm,80240,590856.765,4225499.69
8383,mzm,80260,590864.6429,4225481.307
8384,mzm,80280,590872.5209,4225462.924
8385,mzm,80300,590883.2367,4225446.13
8386,mzm,80320,590894.797,4225429.81
8387,mzm,80340,590906.6481,4225413.71
8388,mzm,80360,590919.2828,4225398.207
8389,mzm,80380,590931.9174,4225382.703
8390,mzm,80400,590945.7267,4225368.26
8391,mzm,80420,590959.8689,4225354.118
8392,mzm,80440,590975.2043,4225341.746
8393,mzm,80460,590993.6199,4225333.945
8394,mzm,80480,591012.0355,4225326.143
8395,mzm,80500,591030.9597,4225319.707
8396,mzm,80520,591049.9938,4225313.567
8397,mzm,80540,591069.3019,4225308.714
8398,mzm,80560,591089.1865,4225306.569
8399,mzm,80580,591109.0712,4225304.424
8400,mzm,80600,591128.8451,4225306.756
8401,mzm,80620,591148.5995,4225309.881
8402,mzm,80640,591167.5335,4225315.506
8403,mzm,80660,591185.2978,4225324.694
8404,mzm,80680,591203.0622,4225333.883
8405,mzm,80700,591220.6161,4225343.466
8406,mzm,80720,591238.1498,4225353.087
8407,mzm,80740,591255.1599,4225363.542
8408,mzm,80760,591271.4346,4225375.167
8409,mzm,80780,591287.7092,4225386.791
8410,mzm,80800,591303.9839,4225398.416
8411,mzm,80820,591320.2586,4225410.041
8412,mzm,80840,591335.2568,4225423.078
8413,mzm,80860,591348.4619,4225438.099
8414,mzm,80880,591361.6671,4225453.119
8415,mzm,80900,591374.5015,4225468.458
8416,mzm,80920,591387.3052,4225483.822
8417,mzm,80940,591400.1089,4225499.186
8418,mzm,80960,591412.9125,4225514.551
8419,mzm,80980,591425.7162,4225529.915
8420,mzm,81000,591439.1047,4225544.771
8421,mzm,81020,591452.5417,4225559.585
8422,mzm,81040,591466.0459,4225574.337
8423,mzm,81060,591479.6412,4225589.006
8424,mzm,81080,591493.2365,4225603.674
8425,mzm,81100,591506.8318,4225618.343
8426,mzm,81120,591520.4271,4225633.012
8427,mzm,81140,591534.0612,4225647.644
8428,mzm,81160,591547.7481,4225662.227
8429,mzm,81180,591561.435,4225676.81
8430,mzm,81200,591575.8736,4225690.646
8431,mzm,81220,591590.3735,4225704.421
8432,mzm,81240,591604.8735,4225718.196
8433,mzm,81260,591619.3735,4225731.971
8434,mzm,81280,591633.8735,4225745.746
8435,mzm,81300,591648.3735,4225759.521
8436,mzm,81320,591662.8735,4225773.296
8437,mzm,81340,591678.5205,4225785.555
8438,mzm,81360,591695.7227,4225795.757
8439,mzm,81380,591712.9284,4225805.951
8440,mzm,81400,591732.2625,4225811.068
8441,mzm,81420,591751.5966,4225816.186
8442,mzm,81440,591771.0157,4225820.958
8443,mzm,81460,591790.5193,4225825.387
8444,mzm,81480,591810.0292,4225829.749
8445,mzm,81500,591830.0181,4225829.082
8446,mzm,81520,591850.007,4225828.416
8447,mzm,81540,591869.9755,4225827.361
8448,mzm,81560,591889.9248,4225825.937
8449,mzm,81580,591909.8516,4225824.398
8450,mzm,81600,591928.8858,4225818.258
8451,mzm,81620,591947.9199,4225812.118
8452,mzm,81640,591966.9541,4225805.978
8453,mzm,81660,591985.9883,4225799.837
8454,mzm,81680,592004.9216,4225793.521
8455,mzm,81700,592019.8479,4225780.21
8456,mzm,81720,592034.7742,4225766.898
8457,mzm,81740,592049.4085,4225753.272
8458,mzm,81760,592063.7821,4225739.365
8459,mzm,81780,592077.9828,4225725.323
8460,mzm,81800,592088.0255,4225708.027
8461,mzm,81820,592098.0682,4225690.731
8462,mzm,81840,592108.1109,4225673.435
8463,mzm,81860,592118.1537,4225656.139
8464,mzm,81880,592128.1175,4225638.804
8465,mzm,81900,592136.185,4225620.503
8466,mzm,81920,592144.2524,4225602.202
8467,mzm,81940,592151.9249,4225583.736
8468,mzm,81960,592159.2682,4225565.133
8469,mzm,81980,592166.6142,4225546.531
8470,mzm,82000,592174.0162,4225527.951
8471,mzm,82020,592181.4181,4225509.372
8472,mzm,82040,592189.6616,4225491.169
8473,mzm,82060,592198.6059,4225473.28
8474,mzm,82080,592207.4739,4225455.358
8475,mzm,82100,592214.7496,4225436.728
8476,mzm,82120,592222.0253,4225418.099
8477,mzm,82140,592227.8888,4225399.022
8478,mzm,82160,592232.6462,4225379.597
8479,mzm,82180,592237.4036,4225360.171
8480,mzm,82200,592242.1609,4225340.745
8481,mzm,82220,592246.9183,4225321.319
8482,mzm,82240,592251.7159,4225301.903
8483,mzm,82260,592256.545,4225282.494
8484,mzm,82280,592261.4301,4225263.102
8485,mzm,82300,592267.1771,4225243.945
8486,mzm,82320,592272.9241,4225224.788
8487,mzm,82340,592278.671,4225205.632
8488,mzm,82360,592284.418,4225186.475
8489,mzm,82380,592290.2824,4225167.361
8490,mzm,82400,592297.9558,4225148.891
8491,mzm,82420,592305.6293,4225130.422
8492,mzm,82440,592315.6654,4225113.27
8493,mzm,82460,592327.3413,4225097.032
8494,mzm,82480,592339.0172,4225080.794
8495,mzm,82500,592350.6931,4225064.556
8496,mzm,82520,592362.3691,4225048.318
8497,mzm,82540,592374.6401,4225032.537
8498,mzm,82560,592387.3242,4225017.074
8499,mzm,82580,592400.33,4225001.938
8500,mzm,82600,592416.0109,4224989.524
8501,mzm,82620,592431.6918,4224977.11
8502,mzm,82640,592447.7663,4224965.221
8503,mzm,82660,592464.0953,4224953.673
8504,mzm,82680,592480.6741,4224942.571
8505,mzm,82700,592499.057,4224934.693
8506,mzm,82720,592517.4399,4224926.814
8507,mzm,82740,592535.9575,4224919.263
8508,mzm,82760,592554.557,4224911.911
8509,mzm,82780,592573.2514,4224904.848
8510,mzm,82800,592592.6037,4224899.8
8511,mzm,82820,592611.9561,4224894.752
8512,mzm,82840,592631.5827,4224891.056
8513,mzm,82860,592651.3732,4224888.169
8514,mzm,82880,592671.1842,4224885.465
8515,mzm,82900,592691.1253,4224883.931
8516,mzm,82920,592711.0663,4224882.397
8517,mzm,82940,592731.0195,4224882.64
8518,mzm,82960,592750.9796,4224883.902
8519,mzm,82980,592770.9401,4224885.159
8520,mzm,83000,592790.9028,4224886.381
8521,mzm,83020,592810.8654,4224887.603
8522,mzm,83040,592830.8519,4224888.043
8523,mzm,83060,592850.8519,4224888.043
8524,mzm,83080,592870.8441,4224888.252
8525,mzm,83100,592890.7879,4224889.751
8526,mzm,83120,592910.7317,4224891.249
8527,mzm,83140,592930.3435,4224894.852
8528,mzm,83160,592949.7805,4224899.564
8529,mzm,83180,592969.2279,4224904.232
8530,mzm,83200,592988.732,4224908.658
8531,mzm,83220,593008.236,4224913.085
8532,mzm,83240,593028.0619,4224914.952
8533,mzm,83260,593048.0546,4224915.492
8534,mzm,83280,593068.0473,4224916.033
8535,mzm,83300,593088.04,4224916.573
8536,mzm,83320,593108.0327,4224917.113
8537,mzm,83340,593128.0126,4224917.977
8538,mzm,83360,593147.986,4224919.009
8539,mzm,83380,593167.9566,4224920.088
8540,mzm,83400,593187.9123,4224921.419
8541,mzm,83420,593207.868,4224922.749
8542,mzm,83440,593227.8529,4224923.216
8543,mzm,83460,593247.8529,4224923.235
8544,mzm,83480,593267.8506,4224923.132
8545,mzm,83500,593287.8369,4224922.392
8546,mzm,83520,593307.8232,4224921.652
8547,mzm,83540,593325.2375,4224913.547
8548,mzm,83560,593341.3391,4224901.684
8549,mzm,83580,593357.1279,4224889.438
8550,mzm,83600,593371.9267,4224875.985
8551,mzm,83620,593386.7255,4224862.531
8552,mzm,83640,593400.693,4224848.234
8553,mzm,83660,593414.3688,4224833.64
8554,mzm,83680,593428.0057,4224819.011
8555,mzm,83700,593441.5202,4224804.268
8556,mzm,83720,593455.0346,4224789.525
8557,mzm,83740,593466.2441,4224773.049
8558,mzm,83760,593476.649,4224755.969
8559,mzm,83780,593486.7226,4224738.703
8560,mzm,83800,593495.8489,4224720.906
8561,mzm,83820,593504.9753,4224703.11
8562,mzm,83840,593514.1016,4224685.314
8563,mzm,83860,593523.2279,4224667.517
8564,mzm,83880,593532.195,4224649.643
8565,mzm,83900,593540.7065,4224631.544
8566,mzm,83920,593549.2181,4224613.446
8567,mzm,83940,593557.6306,4224595.301
8568,mzm,83960,593566.0117,4224577.142
8569,mzm,83980,593574.3929,4224558.983
8570,mzm,84000,593582.7741,4224540.824
8571,mzm,84020,593591.1552,4224522.665
8572,mzm,84040,593599.6241,4224504.546
8573,mzm,84060,593608.1208,4224486.441
8574,mzm,84080,593617.3468,4224468.752
8575,mzm,84100,593628.6404,4224452.246
8576,mzm,84120,593639.9341,4224435.74
8577,mzm,84140,593651.2278,4224419.234
8578,mzm,84160,593662.5215,4224402.728
8579,mzm,84180,593673.8151,4224386.222
8580,mzm,84200,593685.1088,4224369.715
8581,mzm,84220,593696.4025,4224353.209
8582,mzm,84240,593707.0833,4224336.305
8583,mzm,84260,593717.5714,4224319.276
8584,mzm,84280,593728.0579,4224302.245
8585,mzm,84300,593738.5398,4224285.212
8586,mzm,84320,593749.0218,4224268.179
8587,mzm,84340,593759.5037,4224251.146
8588,mzm,84360,593769.9856,4224234.113
8589,mzm,84380,593780.4676,4224217.079
8590,mzm,84400,593790.9495,4224200.046
8591,mzm,84420,593801.4315,4224183.013
8592,mzm,84440,593813.4066,4224167.027
8593,mzm,84460,593825.8515,4224151.371
8594,mzm,84480,593838.3199,4224135.733
8595,mzm,84500,593850.8551,4224120.149
8596,mzm,84520,593863.3903,4224104.565
8597,mzm,84540,593875.9254,4224088.98
8598,mzm,84560,593888.4606,4224073.396
8599,mzm,84580,593901.0312,4224057.84
8600,mzm,84600,593913.7015,4224042.366
8601,mzm,84620,593926.3718,4224026.891
8602,mzm,84640,593940.8976,4224013.219
8603,mzm,84660,593955.9983,4224000.105
8604,mzm,84680,593971.0989,4223986.992
8605,mzm,84700,593986.1996,4223973.878
8606,mzm,84720,594001.3003,4223960.764
8607,mzm,84740,594016.4009,4223947.65
8608,mzm,84760,594031.5016,4223934.537
8609,mzm,84780,594046.472,4223921.278
8610,mzm,84800,594061.0781,4223907.616
8611,mzm,84820,594075.6842,4223893.954
8612,mzm,84840,594090.1392,4223880.132
8613,mzm,84860,594104.5476,4223866.261
8614,mzm,84880,594118.956,4223852.391
8615,mzm,84900,594133.3644,4223838.52
8616,mzm,84920,594147.7728,4223824.649
8617,mzm,84940,594162.1812,4223810.778
8618,mzm,84960,594176.5896,4223796.907
8619,mzm,84980,594190.998,4223783.037
8620,mzm,85000,594205.4064,4223769.166
8621,mzm,85020,594219.8148,4223755.295
8622,mzm,85040,594234.3355,4223741.542
8623,mzm,85060,594248.8907,4223727.826
8624,mzm,85080,594263.4483,4223714.112
8625,mzm,85100,594278.0123,4223700.404
8626,mzm,85120,594292.5763,4223686.697
8627,mzm,85140,594307.1403,4223672.99
8628,mzm,85160,594321.7043,4223659.282
8629,mzm,85180,594336.2141,4223645.518
8630,mzm,85200,594350.5728,4223631.596
8631,mzm,85220,594364.9316,4223617.674
8632,mzm,85240,594378.7702,4223603.24
8633,mzm,85260,594392.4491,4223588.65
8634,mzm,85280,594406.1279,4223574.059
8635,mzm,85300,594419.8067,4223559.468
8636,mzm,85320,594433.4855,4223544.877
8637,mzm,85340,594447.1644,4223530.287
8638,mzm,85360,594460.8432,4223515.696
8639,mzm,85380,594474.4281,4223501.019
8640,mzm,85400,594487.7527,4223486.104
8641,mzm,85420,594501.0772,4223471.189
8642,mzm,85440,594514.3129,4223456.196
8643,mzm,85460,594527.5214,4223441.178
8644,mzm,85480,594540.7298,4223426.16
8645,mzm,85500,594553.9383,4223411.142
8646,mzm,85520,594567.1468,4223396.124
8647,mzm,85540,594580.3553,4223381.106
8648,mzm,85560,594593.5638,4223366.088
8649,mzm,85580,594606.7722,4223351.071
8650,mzm,85600,594619.9807,4223336.053
8651,mzm,85620,594633.1892,4223321.035
8652,mzm,85640,594646.3977,4223306.017
8653,mzm,85660,594659.6061,4223290.999
8654,mzm,85680,594672.8146,4223275.981
8655,mzm,85700,594686.0231,4223260.963
8656,mzm,85720,594699.2316,4223245.946
8657,mzm,85740,594712.4401,4223230.928
8658,mzm,85760,594725.6485,4223215.91
8659,mzm,85780,594738.857,4223200.892
8660,mzm,85800,594752.0655,4223185.874
8661,mzm,85820,594765.274,4223170.856
8662,mzm,85840,594779.1846,4223156.496
8663,mzm,85860,594793.3106,4223142.338
8664,mzm,85880,594807.4409,4223128.184
8665,mzm,85900,594821.583,4223114.042
8666,mzm,85920,594835.7251,4223099.9
8667,mzm,85940,594849.8673,4223085.758
8668,mzm,85960,594864.0094,4223071.615
8669,mzm,85980,594878.1843,4223057.506
8670,mzm,86000,594892.45,4223043.489
8671,mzm,86020,594906.7156,4223029.471
8672,mzm,86040,594922.5223,4223017.289
8673,mzm,86060,594938.7969,4223005.664
8674,mzm,86080,594955.0731,4222994.042
8675,mzm,86100,594971.3532,4222982.425
8676,mzm,86120,594987.6332,4222970.807
8677,mzm,86140,595004.7022,4222960.415
8678,mzm,86160,595022.0108,4222950.394
8679,mzm,86180,595039.3193,4222940.373
8680,mzm,86200,595056.6278,4222930.353
8681,mzm,86220,595073.9363,4222920.332
8682,mzm,86240,595091.2449,4222910.311
8683,mzm,86260,595108.5534,4222900.29
8684,mzm,86280,595125.8574,4222890.262
8685,mzm,86300,595143.1488,4222880.212
8686,mzm,86320,595160.4402,4222870.161
8687,mzm,86340,595177.7195,4222860.09
8688,mzm,86360,595194.9951,4222850.013
8689,mzm,86380,595212.2706,4222839.936
8690,mzm,86400,595229.5462,4222829.858
8691,mzm,86420,595246.8218,4222819.781
8692,mzm,86440,595264.0094,4222809.554
8693,mzm,86460,595281.1703,4222799.283
8694,mzm,86480,595298.2116,4222788.821
8695,mzm,86500,595314.9257,4222777.837
8696,mzm,86520,595331.6399,4222766.854
8697,mzm,86540,595348.354,4222755.87
8698,mzm,86560,595365.0681,4222744.887
8699,mzm,86580,595381.7822,4222733.903
8700,mzm,86600,595398.4963,4222722.92
8701,mzm,86620,595415.2104,4222711.936
8702,mzm,86640,595427.7622,4222696.712
8703,mzm,86660,595439.0544,4222680.205
8704,mzm,86680,595450.1105,4222663.544
8705,mzm,86700,595460.5925,4222646.511
8706,mzm,86720,595471.0744,4222629.478
8707,mzm,86740,595480.5384,4222611.869
8708,mzm,86760,595489.7341,4222594.109
8709,mzm,86780,595498.4663,4222576.133
8710,mzm,86800,595506.1133,4222557.652
8711,mzm,86820,595513.7604,4222539.172
8712,mzm,86840,595521.4074,4222520.692
8713,mzm,86860,595529.0545,4222502.211
8714,mzm,86880,595535.7062,4222483.417
8715,mzm,86900,595540.0278,4222463.89
8716,mzm,86920,595544.3494,4222444.362
8717,mzm,86940,595548.595,4222424.818
8718,mzm,86960,595552.8216,4222405.27
8719,mzm,86980,595557.0482,4222385.722
8720,mzm,87000,595561.2749,4222366.173
8721,mzm,87020,595565.5015,4222346.625
8722,mzm,87040,595568.3184,4222326.837
8723,mzm,87060,595570.7835,4222306.99
8724,mzm,87080,595573.231,4222287.14
8725,mzm,87100,595575.6377,4222267.286
8726,mzm,87120,595578.0443,4222247.431
8727,mzm,87140,595580.0161,4222227.53
8728,mzm,87160,595581.8797,4222207.617
8729,mzm,87180,595583.4076,4222187.682
8730,mzm,87200,595584.1618,4222167.696
8731,mzm,87220,595584.916,4222147.71
8732,mzm,87240,595585.6702,4222127.724
8733,mzm,87260,595586.4243,4222107.738
8734,mzm,87280,595587.1785,4222087.753
8735,mzm,87300,595587.9327,4222067.767
8736,mzm,87320,595588.6869,4222047.781
8737,mzm,87340,595589.3687,4222027.793
8738,mzm,87360,595590.0327,4222007.804
8739,mzm,87380,595590.4957,4221987.811
8740,mzm,87400,595590.4957,4221967.811
8741,mzm,87420,595590.4957,4221947.811
8742,mzm,87440,595590.4957,4221927.811
8743,mzm,87460,595590.4957,4221907.811
8744,mzm,87480,595588.7838,4221888.059
8745,mzm,87500,595583.1296,4221868.874
8746,mzm,87520,595577.4754,4221849.69
8747,mzm,87540,595567.1275,4221832.658
8748,mzm,87560,595556.285,4221815.852
8749,mzm,87580,595545.4425,4221799.046
8750,mzm,87600,595534.5999,4221782.24
8751,mzm,87620,595523.7574,4221765.434
8752,mzm,87640,595511.0046,4221750.047
8753,mzm,87660,595498.0505,4221734.809
8754,mzm,87680,595484.4929,4221720.137
8755,mzm,87700,595470.1049,4221706.245
8756,mzm,87720,595455.7169,4221692.354
8757,mzm,87740,595441.3288,4221678.462
8758,mzm,87760,595426.9408,4221664.57
8759,mzm,87780,595412.9099,4221650.329
8760,mzm,87800,595399.3706,4221635.609
8761,mzm,87820,595385.8312,4221620.889
8762,mzm,87840,595373.7208,4221604.981
8763,mzm,87860,595361.7208,4221588.981
8764,mzm,87880,595349.7208,4221572.981
8765,mzm,87900,595337.7208,4221556.981
8766,mzm,87920,595325.7208,4221540.981
8767,mzm,87940,595313.616,4221525.06
8768,mzm,87960,595301.503,4221509.145
8769,mzm,87980,595289.1955,4221493.383
8770,mzm,88000,595276.6288,4221477.824
8771,mzm,88020,595264.062,4221462.265
8772,mzm,88040,595251.4953,4221446.707
8773,mzm,88060,595238.9285,4221431.148
8774,mzm,88080,595227.1329,4221415.034
8775,mzm,88100,595216.3658,4221398.179
8776,mzm,88120,595205.5988,4221381.325
8777,mzm,88140,595196.3453,4221363.6
8778,mzm,88160,595187.1862,4221345.82
8779,mzm,88180,595178.0271,4221328.041
8780,mzm,88200,595168.868,4221310.261
8781,mzm,88220,595159.7089,4221292.482
8782,mzm,88240,595151.6532,4221274.178
8783,mzm,88260,595143.6662,4221255.842
8784,mzm,88280,595136.0385,4221237.359
8785,mzm,88300,595128.8589,4221218.692
8786,mzm,88320,595121.6793,4221200.025
8787,mzm,88340,595114.4997,4221181.359
8788,mzm,88360,595107.3201,4221162.692
8789,mzm,88380,595100.441,4221143.915
8790,mzm,88400,595093.9368,4221125.002
8791,mzm,88420,595087.4326,4221106.09
8792,mzm,88440,595082.6035,4221086.686
8793,mzm,88460,595077.8644,4221067.255
8794,mzm,88480,595073.1253,4221047.825
8795,mzm,88500,595068.3862,4221028.394
8796,mzm,88520,595063.647,4221008.964
8797,mzm,88540,595058.9079,4220989.534
8798,mzm,88560,595054.1688,4220970.103
8799,mzm,88580,595050.7931,4220950.45
8800,mzm,88600,595049.0903,4220930.522
8801,mzm,88620,595047.3876,4220910.595
8802,mzm,88640,595045.8992,4220890.65
8803,mzm,88660,595044.4217,4220870.705
8804,mzm,88680,595042.9443,4220850.76
8805,mzm,88700,595041.4669,4220830.814
8806,mzm,88720,595039.9894,4220810.869
8807,mzm,88740,595038.512,4220790.924
8808,mzm,88760,595037.0346,4220770.978
8809,mzm,88780,595036.5951,4220751.016
8810,mzm,88800,595037.4181,4220731.033
8811,mzm,88820,595038.2411,4220711.05
8812,mzm,88840,595040.3387,4220691.162
8813,mzm,88860,595042.4883,4220671.278
8814,mzm,88880,595044.638,4220651.393
8815,mzm,88900,595046.7876,4220631.509
8816,mzm,88920,595048.9372,4220611.625
8817,mzm,88940,595050.3825,4220591.678
8818,mzm,88960,595051.7991,4220571.728
8819,mzm,88980,595053.0556,4220551.768
8820,mzm,89000,595054.1255,4220531.797
8821,mzm,89020,595055.1954,4220511.826
8822,mzm,89040,595056.2653,4220491.854
8823,mzm,89060,595057.3352,4220471.883
8824,mzm,89080,595058.4051,4220451.912
8825,mzm,89100,595059.475,4220431.94
8826,mzm,89120,595060.5449,4220411.969
8827,mzm,89140,595062.1027,4220392.03
8828,mzm,89160,595063.6801,4220372.092
8829,mzm,89180,595066.0517,4220352.252
8830,mzm,89200,595069.3396,4220332.524
8831,mzm,89220,595072.6276,4220312.796
8832,mzm,89240,595075.9156,4220293.068
8833,mzm,89260,595079.2036,4220273.34
8834,mzm,89280,595082.8259,4220253.675
8835,mzm,89300,595086.8339,4220234.08
8836,mzm,89320,595090.8419,4220214.486
8837,mzm,89340,595096.2419,4220195.231
8838,mzm,89360,595101.6884,4220175.986
8839,mzm,89380,595107.1348,4220156.742
8840,mzm,89400,595112.5813,4220137.498
8841,mzm,89420,595118.0277,4220118.254
8842,mzm,89440,595123.4742,4220099.01
8843,mzm,89460,595128.9206,4220079.766
8844,mzm,89480,595134.3671,4220060.522
8845,mzm,89500,595139.8135,4220041.278
8846,mzm,89520,595145.26,4220022.033
8847,mzm,89540,595152.8566,4220003.537
8848,mzm,89560,595160.525,4219985.066
8849,mzm,89580,595168.2368,4219966.612
8850,mzm,89600,595175.998,4219948.18
8851,mzm,89620,595183.7591,4219929.747
8852,mzm,89640,595191.5202,4219911.314
8853,mzm,89660,595199.2814,4219892.881
8854,mzm,89680,595207.5099,4219874.661
8855,mzm,89700,595216.2688,4219856.681
8856,mzm,89720,595225.0277,4219838.701
8857,mzm,89740,595234.2207,4219820.939
