point,route,distance,x,y
3732,bay,74640,595669.0661,595669.0661
3733,bay,74660,595689.0273,595689.0273
3734,bay,74680,595708.9905,595708.9905
3735,bay,74700,595728.9651,595728.9651
3736,bay,74720,595748.9436,595748.9436
3737,bay,74740,595768.93,595768.93
3738,bay,74760,595788.9216,595788.9216
3739,bay,74780,595808.9168,595808.9168
3740,bay,74800,595828.9153,595828.9153
3741,bay,74820,595848.9141,595848.9141
3742,bay,74840,595868.9128,595868.9128
3743,bay,74860,595888.912,595888.912
3744,bay,74880,595908.9119,595908.9119
3745,bay,74900,595928.9119,595928.9119
3746,bay,74920,595948.9113,595948.9113
3747,bay,74940,595968.9103,595968.9103
3748,bay,74960,595988.9093,595988.9093
3749,bay,74980,596008.9032,596008.9032
3750,bay,75000,596028.897,596028.897
3751,bay,75020,596048.886,596048.886
3752,bay,75040,596068.8721,596068.8721
3753,bay,75060,596088.8581,596088.8581
3754,bay,75080,596108.8368,596108.8368
3755,bay,75100,596128.8116,596128.8116
3756,bay,75120,596148.7822,596148.7822
3757,bay,75140,596168.7399,596168.7399
3758,bay,75160,596188.6843,596188.6843
3759,bay,75180,596208.6113,596208.6113
3760,bay,75200,596228.5167,596228.5167
3761,bay,75220,596248.4027,596248.4027
3762,bay,75240,596268.2662,596268.2662
3763,bay,75260,596288.1078,596288.1078
3764,bay,75280,596307.9261,596307.9261
3765,bay,75300,596327.7191,596327.7191
3766,bay,75320,596347.485,596347.485
3767,bay,75340,596367.2218,596367.2218
3768,bay,75360,596386.9272,596386.9272
3769,bay,75380,596406.5981,596406.5981
3770,bay,75400,596426.2256,596426.2256
3771,bay,75420,596445.8382,596445.8382
3772,bay,75440,596465.3987,596465.3987
3773,bay,75460,596484.9256,596484.9256
3774,bay,75480,596504.4065,596504.4065
3775,bay,75500,596523.8227,596523.8227
3776,bay,75520,596543.2068,596543.2068
3777,bay,75540,596562.4616,596562.4616
3778,bay,75560,596581.5559,596581.5559
3779,bay,75580,596600.5011,596600.5011
3780,bay,75600,596619.31,596619.31
3781,bay,75620,596638.0036,596638.0036
3782,bay,75640,596656.5926,596656.5926
3783,bay,75660,596675.1005,596675.1005
3784,bay,75680,596693.52,596693.52
3785,bay,75700,596711.9116,596711.9116
3786,bay,75720,596730.2857,596730.2857
3787,bay,75740,596748.6598,596748.6598
3788,bay,75760,596767.0339,596767.0339
3789,bay,75780,596785.4723,596785.4723
3790,bay,75800,596803.9808,596803.9808
3791,bay,75820,596822.5868,596822.5868
3792,bay,75840,596841.2937,596841.2937
3793,bay,75860,596860.1255,596860.1255
3794,bay,75880,596879.0974,596879.0974
3795,bay,75900,596898.2194,596898.2194
3796,bay,75920,596917.509,596917.509
3797,bay,75940,596936.9343,596936.9343
3798,bay,75960,596956.4638,596956.4638
3799,bay,75980,596976.0664,596976.0664
3800,bay,76000,596995.7253,596995.7253
3801,bay,76020,597015.4249,597015.4249
3802,bay,76040,597035.1331,597035.1331
3803,bay,76060,597054.8413,597054.8413
3804,bay,76080,597074.5388,597074.5388
3805,bay,76100,597094.2136,597094.2136
3806,bay,76120,597113.8437,597113.8437
3807,bay,76140,597133.3986,597133.3986
3808,bay,76160,597152.8532,597152.8532
3809,bay,76180,597172.2139,597172.2139
3810,bay,76200,597191.3847,597191.3847
3811,bay,76220,597210.3451,597210.3451
3812,bay,76240,597229.0399,597229.0399
3813,bay,76260,597247.5002,597247.5002
3814,bay,76280,597265.7927,597265.7927
3815,bay,76300,597283.9122,597283.9122
3816,bay,76320,597301.8922,597301.8922
3817,bay,76340,597319.818,597319.818
3818,bay,76360,597337.6546,597337.6546
3819,bay,76380,597355.4912,597355.4912
3820,bay,76400,597373.2387,597373.2387
3821,bay,76420,597390.9006,597390.9006
3822,bay,76440,597408.4797,597408.4797
3823,bay,76460,597425.9282,597425.9282
3824,bay,76480,597443.3028,597443.3028
3825,bay,76500,597460.6212,597460.6212
3826,bay,76520,597477.8249,597477.8249
3827,bay,76540,597494.9914,597494.9914
3828,bay,76560,597512.0936,597512.0936
3829,bay,76580,597529.1491,597529.1491
3830,bay,76600,597546.1704,597546.1704
3831,bay,76620,597563.1578,597563.1578
3832,bay,76640,597580.1237,597580.1237
3833,bay,76660,597597.0896,597597.0896
3834,bay,76680,597614.0018,597614.0018
3835,bay,76700,597630.9135,597630.9135
3836,bay,76720,597647.8251,597647.8251
3837,bay,76740,597664.6405,597664.6405
3838,bay,76760,597681.4302,597681.4302
3839,bay,76780,597698.2029,597698.2029
3840,bay,76800,597714.8721,597714.8721
3841,bay,76820,597731.4567,597731.4567
3842,bay,76840,597747.9579,597747.9579
3843,bay,76860,597764.3653,597764.3653
3844,bay,76880,597780.6562,597780.6562
3845,bay,76900,597796.8744,597796.8744
3846,bay,76920,597813.0926,597813.0926
3847,bay,76940,597829.1835,597829.1835
3848,bay,76960,597845.1892,597845.1892
3849,bay,76980,597861.1062,597861.1062
3850,bay,77000,597876.9256,597876.9256
3851,bay,77020,597892.6383,597892.6383
3852,bay,77040,597908.2351,597908.2351
3853,bay,77060,597923.7044,597923.7044
3854,bay,77080,597939.0384,597939.0384
3855,bay,77100,597954.3708,597954.3708
3856,bay,77120,597969.5618,597969.5618
3857,bay,77140,597984.7341,597984.7341
3858,bay,77160,597999.7128,597999.7128
3859,bay,77180,598014.6371,598014.6371
3860,bay,77200,598029.3867,598029.3867
3861,bay,77220,598043.9869,598043.9869
3862,bay,77240,598058.4769,598058.4769
3863,bay,77260,598072.6798,598072.6798
3864,bay,77280,598086.7302,598086.7302
3865,bay,77300,598100.6048,598100.6048
3866,bay,77320,598114.1297,598114.1297
3867,bay,77340,598127.4049,598127.4049
3868,bay,77360,598140.1821,598140.1821
3869,bay,77380,598152.4832,598152.4832
3870,bay,77400,598164.3656,598164.3656
3871,bay,77420,598175.9026,598175.9026
3872,bay,77440,598187.1502,598187.1502
3873,bay,77460,598198.1931,598198.1931
3874,bay,77480,598209.0915,598209.0915
3875,bay,77500,598219.9075,598219.9075
3876,bay,77520,598230.7234,598230.7234
3877,bay,77540,598241.5394,598241.5394
3878,bay,77560,598252.5073,598252.5073
3879,bay,77580,598263.6687,598263.6687
3880,bay,77600,598275.1078,598275.1078
3881,bay,77620,598286.8627,598286.8627
3882,bay,77640,598299.0018,598299.0018
3883,bay,77660,598311.5815,598311.5815
3884,bay,77680,598324.581,598324.581
3885,bay,77700,598337.7152,598337.7152
3886,bay,77720,598351.0218,598351.0218
3887,bay,77740,598364.542,598364.542
3888,bay,77760,598378.1493,598378.1493
3889,bay,77780,598391.9631,598391.9631
3890,bay,77800,598405.8663,598405.8663
3891,bay,77820,598419.8961,598419.8961
3892,bay,77840,598434.0422,598434.0422
3893,bay,77860,598448.2618,598448.2618
3894,bay,77880,598462.5952,598462.5952
3895,bay,77900,598476.9777,598476.9777
3896,bay,77920,598491.4448,598491.4448
3897,bay,77940,598505.9602,598505.9602
3898,bay,77960,598520.5294,598520.5294
3899,bay,77980,598535.2114,598535.2114
3900,bay,78000,598549.8934,598549.8934
3901,bay,78020,598564.7687,598564.7687
3902,bay,78040,598579.6646,598579.6646
3903,bay,78060,598594.6429,598594.6429
3904,bay,78080,598609.7369,598609.7369
3905,bay,78100,598624.831,598624.831
3906,bay,78120,598640.0802,598640.0802
3907,bay,78140,598655.3568,598655.3568
3908,bay,78160,598670.6701,598670.6701
3909,bay,78180,598686.1355,598686.1355
3910,bay,78200,598701.601,598701.601
3911,bay,78220,598717.2381,598717.2381
3912,bay,78240,598732.8879,598732.8879
3913,bay,78260,598748.6127,598748.6127
3914,bay,78280,598764.4138,598764.4138
3915,bay,78300,598780.215,598780.215
3916,bay,78320,598796.1097,598796.1097
3917,bay,78340,598812.0244,598812.0244
3918,bay,78360,598827.9391,598827.9391
3919,bay,78380,598843.902,598843.902
3920,bay,78400,598859.8934,598859.8934
3921,bay,78420,598875.8848,598875.8848
3922,bay,78440,598891.8762,598891.8762
3923,bay,78460,598907.88,598907.88
3924,bay,78480,598923.9761,598923.9761
3925,bay,78500,598940.1032,598940.1032
3926,bay,78520,598956.2913,598956.2913
3927,bay,78540,598972.5542,598972.5542
3928,bay,78560,598988.8632,598988.8632
3929,bay,78580,599005.278,599005.278
3930,bay,78600,599021.7724,599021.7724
3931,bay,78620,599038.3408,599038.3408
3932,bay,78640,599055.0233,599055.0233
3933,bay,78660,599071.7785,599071.7785
3934,bay,78680,599088.5538,599088.5538
3935,bay,78700,599105.3291,599105.3291
3936,bay,78720,599122.194,599122.194
3937,bay,78740,599139.1599,599139.1599
3938,bay,78760,599156.252,599156.252
3939,bay,78780,599173.493,599173.493
3940,bay,78800,599190.9162,599190.9162
3941,bay,78820,599208.5554,599208.5554
3942,bay,78840,599226.3411,599226.3411
3943,bay,78860,599244.3202,599244.3202
3944,bay,78880,599262.4299,599262.4299
3945,bay,78900,599280.6546,599280.6546
3946,bay,78920,599298.9816,599298.9816
3947,bay,78940,599317.4376,599317.4376
3948,bay,78960,599335.982,599335.982
3949,bay,78980,599354.5921,599354.5921
3950,bay,79000,599373.2851,599373.2851
3951,bay,79020,599392.049,599392.049
3952,bay,79040,599410.8509,599410.8509
3953,bay,79060,599429.7367,599429.7367
3954,bay,79080,599448.6627,599448.6627
3955,bay,79100,599467.6565,599467.6565
3956,bay,79120,599486.7219,599486.7219
3957,bay,79140,599505.8238,599505.8238
3958,bay,79160,599525.0322,599525.0322
3959,bay,79180,599544.2799,599544.2799
3960,bay,79200,599563.594,599563.594
3961,bay,79220,599582.9874,599582.9874
3962,bay,79240,599602.4251,599602.4251
3963,bay,79260,599621.9392,599621.9392
3964,bay,79280,599641.5175,599641.5175
3965,bay,79300,599661.1383,599661.1383
3966,bay,79320,599680.8376,599680.8376
3967,bay,79340,599700.5911,599700.5911
3968,bay,79360,599720.3873,599720.3873
3969,bay,79380,599740.2258,599740.2258
3970,bay,79400,599760.0682,599760.0682
3971,bay,79420,599779.9403,599779.9403
3972,bay,79440,599799.8124,599799.8124
3973,bay,79460,599819.691,599819.691
3974,bay,79480,599839.5926,599839.5926
3975,bay,79500,599859.5198,599859.5198
3976,bay,79520,599879.4663,599879.4663
3977,bay,79540,599899.4279,599899.4279
3978,bay,79560,599919.4004,599919.4004
3979,bay,79580,599939.3798,599939.3798
3980,bay,79600,599959.3641,599959.3641
3981,bay,79620,599979.352,599979.352
3982,bay,79640,599999.3398,599999.3398
3983,bay,79660,600019.3276,600019.3276
3984,bay,79680,600039.3155,600039.3155
3985,bay,79700,600059.3007,600059.3007
3986,bay,79720,600079.283,600079.283
3987,bay,79740,600099.2616,600099.2616
3988,bay,79760,600119.2311,600119.2311
3989,bay,79780,600139.1893,600139.1893
3990,bay,79800,600159.1316,600159.1316
3991,bay,79820,600179.0538,600179.0538
3992,bay,79840,600198.962,600198.962
3993,bay,79860,600218.8688,600218.8688
3994,bay,79880,600238.7629,600238.7629
3995,bay,79900,600258.6498,600258.6498
3996,bay,79920,600278.5239,600278.5239
3997,bay,79940,600298.3777,600298.3777
3998,bay,79960,600318.2143,600318.2143
3999,bay,79980,600338.0251,600338.0251
4000,bay,80000,600357.8097,600357.8097
4001,bay,80020,600377.5762,600377.5762
4002,bay,80040,600397.3061,600397.3061
4003,sjr,80060,600416.1357,600416.1357
4004,sjr,80080,600433.0091,600433.0091
4005,sjr,80100,600450.8352,600450.8352
4006,sjr,80120,600469.777,600469.777
4007,sjr,80140,600489.0735,600489.0735
4008,sjr,80160,600508.2901,600508.2901
4009,sjr,80180,600526.9494,600526.9494
4010,sjr,80200,600544.7795,600544.7795
4011,sjr,80220,600562.1093,600562.1093
4012,sjr,80240,600579.0361,600579.0361
4013,sjr,80260,600595.7396,600595.7396
4014,sjr,80280,600612.3537,600612.3537
4015,sjr,80300,600628.8595,600628.8595
4016,sjr,80320,600645.2309,600645.2309
4017,sjr,80340,600661.4137,600661.4137
4018,sjr,80360,600677.3532,600677.3532
4019,sjr,80380,600692.9907,600692.9907
4020,sjr,80400,600708.2474,600708.2474
4021,sjr,80420,600723.0176,600723.0176
4022,sjr,80440,600737.2636,600737.2636
4023,sjr,80460,600750.8965,600750.8965
4024,sjr,80480,600763.9016,600763.9016
4025,sjr,80500,600776.4728,600776.4728
4026,sjr,80520,600788.6927,600788.6927
4027,sjr,80540,600800.6278,600800.6278
4028,sjr,80560,600812.5051,600812.5051
4029,sjr,80580,600824.3825,600824.3825
4030,sjr,80600,600836.1111,600836.1111
4031,sjr,80620,600847.791,600847.791
4032,sjr,80640,600859.1743,600859.1743
4033,sjr,80660,600870.4695,600870.4695
4034,sjr,80680,600881.5199,600881.5199
4035,sjr,80700,600892.4461,600892.4461
4036,sjr,80720,600903.1688,600903.1688
4037,sjr,80740,600913.7811,600913.7811
4038,sjr,80760,600924.2673,600924.2673
4039,sjr,80780,600934.5419,600934.5419
4040,sjr,80800,600944.5935,600944.5935
4041,sjr,80820,600954.3441,600954.3441
4042,sjr,80840,600963.7375,600963.7375
4043,sjr,80860,600972.6707,600972.6707
4044,sjr,80880,600981.1757,600981.1757
4045,sjr,80900,600989.3417,600989.3417
4046,sjr,80920,600997.3398,600997.3398
4047,sjr,80940,601005.14,601005.14
4048,sjr,80960,601012.8806,601012.8806
4049,sjr,80980,601020.6211,601020.6211
4050,sjr,81000,601028.3075,601028.3075
4051,sjr,81020,601035.9933,601035.9933
4052,sjr,81040,601043.5351,601043.5351
4053,sjr,81060,601051.0358,601051.0358
4054,sjr,81080,601058.3727,601058.3727
4055,sjr,81100,601065.5882,601065.5882
4056,sjr,81120,601072.6943,601072.6943
4057,sjr,81140,601079.5387,601079.5387
4058,sjr,81160,601086.2251,601086.2251
4059,sjr,81180,601092.7317,601092.7317
4060,sjr,81200,601098.9611,601098.9611
4061,sjr,81220,601104.9162,601104.9162
4062,sjr,81240,601110.6154,601110.6154
4063,sjr,81260,601115.9506,601115.9506
4064,sjr,81280,601120.9586,601120.9586
4065,sjr,81300,601125.6867,601125.6867
4066,sjr,81320,601130.1794,601130.1794
4067,sjr,81340,601134.3949,601134.3949
4068,sjr,81360,601138.6057,601138.6057
4069,sjr,81380,601142.5867,601142.5867
4070,sjr,81400,601146.5677,601146.5677
4071,sjr,81420,601150.5487,601150.5487
4072,sjr,81440,601154.5297,601154.5297
4073,sjr,81460,601158.6227,601158.6227
4074,sjr,81480,601162.7461,601162.7461
4075,sjr,81500,601166.9603,601166.9603
4076,sjr,81520,601171.1761,601171.1761
4077,sjr,81540,601175.392,601175.392
4078,sjr,81560,601179.6078,601179.6078
4079,sjr,81580,601183.8237,601183.8237
4080,sjr,81600,601188.026,601188.026
4081,sjr,81620,601192.1032,601192.1032
4082,sjr,81640,601196.1804,601196.1804
4083,sjr,81660,601200.1332,601200.1332
4084,sjr,81680,601204.0786,601204.0786
4085,sjr,81700,601207.8014,601207.8014
4086,sjr,81720,601211.5209,601211.5209
4087,sjr,81740,601215.1141,601215.1141
4088,sjr,81760,601218.5687,601218.5687
4089,sjr,81780,601222.0232,601222.0232
4090,sjr,81800,601225.3437,601225.3437
4091,sjr,81820,601228.6059,601228.6059
4092,sjr,81840,601231.8681,601231.8681
4093,sjr,81860,601235.0503,601235.0503
4094,sjr,81880,601238.2217,601238.2217
4095,sjr,81900,601241.3932,601241.3932
4096,sjr,81920,601244.5646,601244.5646
4097,sjr,81940,601247.7361,601247.7361
4098,sjr,81960,601250.9075,601250.9075
4099,sjr,81980,601254.079,601254.079
4100,sjr,82000,601257.2993,601257.2993
4101,sjr,82020,601260.6279,601260.6279
4102,sjr,82040,601263.9619,601263.9619
4103,sjr,82060,601267.4596,601267.4596
4104,sjr,82080,601270.9573,601270.9573
4105,sjr,82100,601274.5078,601274.5078
4106,sjr,82120,601278.059,601278.059
4107,sjr,82140,601281.6102,601281.6102
4108,sjr,82160,601285.1615,601285.1615
4109,sjr,82180,601288.7127,601288.7127
4110,sjr,82200,601292.264,601292.264
4111,sjr,82220,601295.8152,601295.8152
4112,sjr,82240,601299.3664,601299.3664
4113,sjr,82260,601302.9478,601302.9478
4114,sjr,82280,601306.5496,601306.5496
4115,sjr,82300,601310.1514,601310.1514
4116,sjr,82320,601313.7922,601313.7922
4117,sjr,82340,601317.5063,601317.5063
4118,sjr,82360,601321.2204,601321.2204
4119,sjr,82380,601324.9344,601324.9344
4120,sjr,82400,601328.7919,601328.7919
4121,sjr,82420,601332.6687,601332.6687
4122,sjr,82440,601336.5455,601336.5455
4123,sjr,82460,601340.5815,601340.5815
4124,sjr,82480,601344.6645,601344.6645
4125,sjr,82500,601348.7476,601348.7476
4126,sjr,82520,601352.937,601352.937
4127,sjr,82540,601357.2119,601357.2119
4128,sjr,82560,601361.6114,601361.6114
4129,sjr,82580,601366.0915,601366.0915
4130,sjr,82600,601370.65,601370.65
4131,sjr,82620,601375.3348,601375.3348
4132,sjr,82640,601380.1297,601380.1297
4133,sjr,82660,601385.0207,601385.0207
4134,sjr,82680,601390.0159,601390.0159
4135,sjr,82700,601395.068,601395.068
4136,sjr,82720,601400.121,601400.121
4137,sjr,82740,601405.1739,601405.1739
4138,sjr,82760,601410.5418,601410.5418
4139,sjr,82780,601416.2974,601416.2974
4140,sjr,82800,601422.4873,601422.4873
4141,sjr,82820,601428.9932,601428.9932
4142,sjr,82840,601435.8009,601435.8009
4143,sjr,82860,601442.9013,601442.9013
4144,sjr,82880,601450.2855,601450.2855
4145,sjr,82900,601457.9451,601457.9451
4146,sjr,82920,601465.8724,601465.8724
4147,sjr,82940,601474.0681,601474.0681
4148,sjr,82960,601482.5774,601482.5774
4149,sjr,82980,601491.3825,601491.3825
4150,sjr,83000,601500.4622,601500.4622
4151,sjr,83020,601509.7875,601509.7875
4152,sjr,83040,601519.3245,601519.3245
4153,sjr,83060,601529.093,601529.093
4154,sjr,83080,601538.8622,601538.8622
4155,sjr,83100,601548.9331,601548.9331
4156,sjr,83120,601559.2555,601559.2555
4157,sjr,83140,601569.8143,601569.8143
4158,sjr,83160,601580.5955,601580.5955
4159,sjr,83180,601591.5853,601591.5853
4160,sjr,83200,601602.7702,601602.7702
4161,sjr,83220,601614.1946,601614.1946
4162,sjr,83240,601625.7928,601625.7928
4163,sjr,83260,601637.5469,601637.5469
4164,sjr,83280,601649.4444,601649.4444
4165,sjr,83300,601661.5208,601661.5208
4166,sjr,83320,601673.7414,601673.7414
4167,sjr,83340,601686.0709,601686.0709
4168,sjr,83360,601698.5092,601698.5092
4169,sjr,83380,601711.0969,601711.0969
4170,sjr,83400,601723.7578,601723.7578
4171,sjr,83420,601736.501,601736.501
4172,sjr,83440,601749.3566,601749.3566
4173,sjr,83460,601762.2531,601762.2531
4174,sjr,83480,601775.2373,601775.2373
4175,sjr,83500,601788.2627,601788.2627
